GameID,Team,Season,FT%,FTM,FTA,FG%,FGM,FGA,3Point%,3PM,3PA,SecondChancePts,Assists,Rebounds,BenchPoints,FastbreakPts,PointsinthePaint,PointsOffTurnovers,Turnovers,LargestLead,TimeofLargestLead,LeadChanges,Ties,FirstQtr,SecondQtr,ThirdQtr,FourthQtr,TotalPoints,Win,Home
http://oua.ca/sports/mbkb/2015-16/boxscores/20160220_cbbs.xml?view=teamstats,Western,2015-16,0.55,11,20,0.475,28,59,0.313,5,16,5,8,27,4,,,14,11,6,1st -- 08:41,7,4,17,15,18,22,72,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160220_cbbs.xml?view=teamstats,Windsor,2015-16,0.5,6,12,0.5,30,60,0.429,12,28,2,13,34,6,,,14,14,15,4th -- 05:59,7,4,22,9,23,24,78,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160220_h87m.xml?view=teamstats,Brock,2015-16,0.842,16,19,0.478,33,69,0.308,4,13,15,27,30,29,,,29,11,,,0,1,25,25,18,18,86,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160220_h87m.xml?view=teamstats,Nipissing,2015-16,0.857,24,28,0.375,21,56,0.25,3,12,17,9,44,19,,,9,20,,,0,1,12,16,14,27,69,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160220_vbzu.xml?view=teamstats,Laurier,2015-16,0.769,20,26,0.342,26,76,0.368,7,19,15,10,40,39,0,22,13,15,,,0,0,20,17,20,22,79,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160220_vbzu.xml?view=teamstats,Ottawa,2015-16,0.588,20,34,0.543,38,70,0.52,13,25,9,21,48,40,6,48,20,12,,,0,0,33,26,27,23,109,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160224_epsa.xml?view=teamstats,Brock,2015-16,0.95,19,20,0.353,24,68,0.154,2,13,10,17,46,3,,,8,21,7,1st -- 02:13,14,7,20,14,20,15,69,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160224_epsa.xml?view=teamstats,McMaster,2015-16,0.594,19,32,0.439,29,66,0.188,3,16,11,17,40,6,,,21,15,14,4th -- 01:13,14,7,17,20,21,22,80,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_7abz.xml?view=teamstats,Lakehead,2015-16,0.8,8,10,0.446,25,56,0.44,11,25,4,4,23,36,,,9,19,6,1st -- 08:34,1,1,13,14,18,24,69,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_7abz.xml?view=teamstats,Western,2015-16,0.643,18,28,0.554,31,56,0.333,4,12,8,4,31,6,,,26,15,29,3rd -- 02:11,1,1,16,20,29,19,84,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_c24m.xml?view=teamstats,Nipissing,2015-16,0.875,7,8,0.311,19,61,0.211,4,19,6,13,32,17,,,6,23,2,2nd -- 03:37,2,1,10,18,11,10,49,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_c24m.xml?view=teamstats,Ottawa,2015-16,0.786,11,14,0.394,28,71,0.211,8,38,10,12,33,16,,,25,12,28,4th -- 00:31,2,1,20,14,26,14,74,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_hmzf.xml?view=teamstats,Guelph,2015-16,0.636,14,22,0.446,29,65,0.211,4,19,7,10,33,3,,,14,22,5,1st -- 02:58,5,10,18,19,16,23,76,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_hmzf.xml?view=teamstats,McMaster,2015-16,0.813,13,16,0.432,35,81,0.24,6,25,16,20,47,23,,,32,15,18,4th -- 01:17,5,10,20,16,29,24,89,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_ilti.xml?view=teamstats,Toronto,2015-16,0.947,18,19,0.411,30,73,0.395,15,38,4,13,31,18,,,12,13,5,1st -- 07:50,13,6,17,15,25,28,93,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_ilti.xml?view=teamstats,York,2015-16,0.708,17,24,0.417,35,84,0.323,10,31,22,19,47,37,,,14,8,13,2nd -- 04:43,13,6,20,18,16,31,97,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_sw69.xml?view=teamstats,Carleton,2015-16,0.929,13,14,0.443,31,70,0.353,12,34,8,22,49,15,,,18,15,21,4th -- 06:04,11,4,23,23,25,16,87,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_sw69.xml?view=teamstats,Laurentian,2015-16,0.778,7,9,0.348,24,69,0.387,12,31,2,16,24,16,,,14,11,2,1st -- 09:52,11,4,23,16,13,15,67,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_y6qk.xml?view=teamstats,Queen's,2015-16,0.615,8,13,0.338,25,74,0.37,10,27,9,14,41,22,0,0,8,11,5,4th -- 02:19,18,12,19,15,17,17,68,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_y6qk.xml?view=teamstats,Ryerson,2015-16,0.8,16,20,0.352,25,71,0.167,4,24,6,4,51,27,0,0,10,13,8,1st -- 05:05,18,12,22,15,15,18,70,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_87gz.xml?view=teamstats,Queen's,2015-16,0.571,12,21,0.476,30,63,0.409,9,22,7,15,36,38,0,0,9,17,10,4th -- 00:05,3,3,11,23,18,29,81,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_87gz.xml?view=teamstats,Toronto,2015-16,0.643,9,14,0.375,27,72,0.4,10,25,17,10,39,22,0,2,14,14,13,2nd -- 07:41,3,3,18,23,13,19,73,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_8yxi.xml?view=teamstats,Brock,2015-16,0.742,23,31,0.308,20,65,0.111,2,18,8,12,41,7,,,14,15,6,2nd -- 07:28,11,4,9,24,18,14,65,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_8yxi.xml?view=teamstats,Guelph,2015-16,0.643,9,14,0.319,23,72,0.368,7,19,4,9,41,16,,,13,18,9,3rd -- 02:52,11,4,14,20,22,6,62,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_d0mc.xml?view=teamstats,Algoma,2015-16,0.667,14,21,0.322,19,59,0.429,6,14,8,3,29,11,,,15,16,6,3rd -- 02:56,2,1,5,24,22,7,58,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_d0mc.xml?view=teamstats,Western,2015-16,0.542,13,24,0.481,26,54,0.412,7,17,7,11,36,22,,,14,16,15,1st -- 03:44,2,1,18,19,15,20,72,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_jz7e.xml?view=teamstats,Carleton,2015-16,0.75,6,8,0.453,29,64,0.222,4,18,8,16,30,33,,,27,15,39,4th -- 05:06,6,1,11,24,24,9,68,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_jz7e.xml?view=teamstats,Nipissing,2015-16,0.889,8,9,0.255,13,51,0.333,5,15,2,11,27,11,,,11,20,2,1st -- 02:39,6,1,10,7,10,12,39,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_nbji.xml?view=teamstats,Laurentian,2015-16,0.692,9,13,0.483,29,60,0.48,12,25,8,22,31,26,,,2,16,5,1st -- 06:27,11,8,26,18,15,20,79,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_nbji.xml?view=teamstats,Ottawa,2015-16,0.923,12,13,0.514,37,72,0.444,16,36,6,21,26,35,,,16,8,26,4th -- 01:44,11,8,25,20,29,28,102,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_x6uq.xml?view=teamstats,Ryerson,2015-16,0.65,13,20,0.429,30,70,0.32,8,25,11,13,40,24,,,7,10,10,4th -- 02:16,15,10,16,25,18,22,81,1,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_x6uq.xml?view=teamstats,York,2015-16,0.773,17,22,0.333,24,72,0.28,7,25,10,9,37,11,,,10,8,5,1st -- 05:30,15,10,16,19,25,12,72,0,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_xfcb.xml?view=teamstats,Lakehead,2015-16,0.75,12,16,0.294,20,68,0.216,8,37,7,9,34,22,0,22,9,9,5,1st -- 04:58,2,3,14,16,16,14,60,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_xfcb.xml?view=teamstats,Windsor,2015-16,0.875,14,16,0.452,28,62,0.344,11,32,0,19,38,29,0,24,11,13,27,3rd -- 06:30,2,3,17,27,23,14,81,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_zhf0.xml?view=teamstats,Laurier,2015-16,0.737,14,19,0.455,40,88,0.357,10,28,17,20,51,27,,,21,10,25,2nd -- 03:32,3,0,22,32,25,25,104,1,1
http://oua.ca/sports/mbkb/2015-16/boxscores/20160227_zhf0.xml?view=teamstats,Waterloo,2015-16,0.588,10,17,0.397,29,73,0.538,14,26,6,17,40,9,,,9,20,4,1st -- 07:25,3,0,11,24,27,20,82,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160228_vumc.xml?view=teamstats,Algoma,2015-16,0.818,18,22,0.333,22,66,0.292,7,24,8,10,39,20,0,20,18,14,1,1st -- 03:44,4,3,17,19,21,12,69,0,0
http://oua.ca/sports/mbkb/2015-16/boxscores/20160228_vumc.xml?view=teamstats,Windsor,2015-16,0.667,14,21,0.422,27,64,0.414,12,29,5,18,35,16,0,22,14,12,17,2nd -- 06:07,4,3,23,21,17,19,80,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160810_lwst.xml?view=teamstats,Charleston Southern University,2016-17,0.714,20,28,0.448,26,58,0.318,7,22,4,10,34,35,8,10,16,14,11,2nd -- 07:49,11,6,21,20,18,20,79,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160810_lwst.xml?view=teamstats,Toronto,2016-17,0.778,14,18,0.413,26,63,0.423,11,26,14,16,43,31,6,10,20,17,4,1st -- 08:43,11,6,16,21,17,23,77,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160812_wpfv.xml?view=teamstats,Arkansas -- Pine Bluff,2016-17,0.714,10,14,0.444,28,63,0.308,8,26,5,19,13,51,,,21,15,,,0,0,14,20,20,20,74,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160812_wpfv.xml?view=teamstats,Carleton,2016-17,0.826,19,23,0.656,42,64,0.538,14,26,17,32,37,54,,,21,23,,,0,0,37,23,29,28,117,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160817_6tjm.xml?view=teamstats,Northwestern State University,2016-17,0.789,15,19,0.508,31,61,0.471,8,17,3,5,34,19,0,0,9,15,6,4th -- 00:14,13,13,20,19,23,23,85,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160817_6tjm.xml?view=teamstats,Toronto,2016-17,0.864,19,22,0.379,25,66,0.314,11,35,6,13,37,27,0,0,14,13,7,1st -- 05:35,13,13,21,17,21,21,80,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160824_fnmy.xml?view=teamstats,Northwood University,2016-17,0.667,6,9,0.329,23,70,0.238,5,21,10,11,39,22,0,0,12,11,0,--,0,0,7,15,14,21,57,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160824_fnmy.xml?view=teamstats,Queen's,2016-17,0.692,9,13,0.475,29,61,0.474,9,19,8,12,42,15,0,4,15,11,26,4th -- 09:43,0,0,24,17,19,16,76,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160828_vnee.xml?view=teamstats,Carleton,2016-17,0.783,18,23,0.476,30,63,0.348,8,23,8,24,42,40,,,27,20,26,4th -- 08:10,7,7,18,26,20,22,86,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160828_vnee.xml?view=teamstats,St. Thomas Aquinas College,2016-17,0.714,15,21,0.338,22,65,0.222,4,18,8,11,34,28,,,23,22,3,1st -- 04:13,7,7,21,10,16,16,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160829_b4nv.xml?view=teamstats,Carleton,2016-17,0.8,20,25,0.429,27,63,0.357,10,28,17,18,43,30,,,14,18,15,4th -- 00:31,8,6,22,14,26,22,84,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160829_b4nv.xml?view=teamstats,St. Thomas Aquinas College,2016-17,0.6,12,20,0.424,28,66,0.067,1,15,12,18,27,19,,,18,9,2,1st -- 08:19,8,6,13,16,27,13,69,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160929_ou3r.xml?view=teamstats,McGill,2016-17,0.688,11,16,0.415,22,53,0.318,7,22,11,8,45,23,,,16,26,10,1st -- 05:25,3,1,14,16,11,21,62,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160929_ou3r.xml?view=teamstats,McMaster,2016-17,0.707,29,41,0.315,17,54,0.4,6,15,21,7,40,7,,,31,18,15,4th -- 05:30,3,1,16,12,21,20,69,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160930_2ycz.xml?view=teamstats,Lakehead,2016-17,0.609,14,23,0.414,24,58,0.267,8,30,5,16,28,34,,,9,10,,,0,1,8,19,17,26,70,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160930_2ycz.xml?view=teamstats,Winnipeg,2016-17,0.667,16,24,0.456,26,57,0.381,8,21,5,10,29,28,,,8,12,,,0,1,22,15,18,21,76,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160930_44l3.xml?view=teamstats,Carleton,2016-17,0.684,13,19,0.468,29,62,0.452,14,31,7,18,37,43,0,26,18,10,27,4th -- 01:28,1,2,23,21,17,24,85,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160930_44l3.xml?view=teamstats,Laval,2016-17,0.714,15,21,0.396,19,48,0.333,9,27,3,8,33,35,0,12,10,13,5,1st -- 06:17,1,2,21,11,13,17,62,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20160930_jw1i.xml?view=teamstats,Memorial,2016-17,0.7,14,20,0.4,24,60,0.318,7,22,4,7,29,29,0,0,5,10,4,2nd -- 07:54,9,2,22,13,17,17,69,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20160930_jw1i.xml?view=teamstats,Toronto,2016-17,0.667,8,12,0.513,39,76,0.543,19,35,11,12,41,64,0,0,14,7,37,4th -- 00:57,9,2,23,27,27,28,105,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_3itl.xml?view=teamstats,Guelph,2016-17,0.85,17,20,0.425,31,73,0.423,11,26,11,20,35,59,,,20,13,28,4th -- 02:10,7,4,20,18,32,20,90,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_3itl.xml?view=teamstats,Memorial,2016-17,0.619,13,21,0.439,25,57,0.143,2,14,2,10,30,23,,,12,19,6,1st -- 05:08,7,4,19,21,13,12,65,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_bi32.xml?view=teamstats,Acadia,2016-17,0.667,10,15,0.404,23,57,0.333,6,18,4,9,25,13,0,24,12,19,4,1st -- 09:03,1,0,16,13,18,15,62,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_bi32.xml?view=teamstats,Carleton,2016-17,0.72,18,25,0.552,37,67,0.476,20,42,20,21,43,55,0,32,26,14,50,4th -- 03:02,1,0,32,24,24,32,112,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_kbh5.xml?view=teamstats,McMaster,2016-17,0.667,6,9,0.482,27,56,0.593,16,27,6,21,34,5,,,9,17,23,3rd -- 01:53,1,0,25,24,20,7,76,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_kbh5.xml?view=teamstats,Victoria,2016-17,0.889,8,9,0.49,25,51,0.389,7,18,0,7,21,8,,,16,15,2,1st -- 09:50,1,0,15,16,19,15,65,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_y4gj.xml?view=teamstats,Lakehead,2016-17,0.667,10,15,0.403,25,62,0.31,9,29,4,20,30,30,,,8,15,12,1st -- 05:30,9,5,20,11,14,24,69,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161001_y4gj.xml?view=teamstats,Winnipeg,2016-17,0.571,8,14,0.492,29,59,0.381,8,21,3,20,26,16,,,13,12,9,3rd -- 07:05,9,5,17,15,18,24,74,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161002_k4eb.xml?view=teamstats,Carleton,2016-17,0.793,23,29,0.606,40,66,0.52,13,25,14,22,47,65,0,46,19,10,45,4th -- 02:49,0,0,35,24,29,28,116,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161002_k4eb.xml?view=teamstats,StFX,2016-17,0.714,20,28,0.371,23,62,0.3,6,20,7,8,23,32,0,26,3,9,0,--,0,0,15,18,22,17,72,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161006_zkfv.xml?view=teamstats,Brock,2016-17,0.652,15,23,0.383,31,81,0.273,6,22,13,21,49,35,,,22,16,13,2nd -- 04:06,2,6,11,22,28,22,83,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161006_zkfv.xml?view=teamstats,StFX,2016-17,0.581,18,31,0.466,27,58,0.235,4,17,13,17,53,23,,,15,26,2,1st -- 03:42,2,6,11,15,27,23,76,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161007_8esb.xml?view=teamstats,Lakehead,2016-17,0.455,5,11,0.315,23,73,0.258,8,31,15,13,56,23,,,14,17,7,2nd -- 07:48,5,1,17,9,17,16,59,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161007_8esb.xml?view=teamstats,Winnipeg,2016-17,0.643,9,14,0.364,24,66,0.333,8,24,4,9,41,19,,,14,12,9,4th -- 02:49,5,1,13,20,7,25,65,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161007_hp45.xml?view=teamstats,Ryerson,2016-17,0.733,11,15,0.5,41,82,0.31,9,29,22,17,44,41,0,0,28,7,42,4th -- 02:26,4,6,22,21,32,27,102,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161007_hp45.xml?view=teamstats,StFX,2016-17,0.571,4,7,0.321,25,78,0.25,7,28,5,10,39,19,0,0,5,20,5,1st -- 04:10,4,6,22,10,13,16,61,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161008_732t.xml?view=teamstats,McMaster,2016-17,0.588,10,17,0.464,32,69,0.2,6,30,14,20,41,17,12,52,27,15,20,4th -- 00:28,1,2,19,22,22,17,80,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161008_732t.xml?view=teamstats,StFX,2016-17,0.529,9,17,0.387,24,62,0.4,6,15,11,9,31,17,4,32,11,21,5,1st -- 08:50,1,2,14,17,21,11,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161008_c63i.xml?view=teamstats,Laurier,2016-17,0.778,14,18,0.392,29,74,0.467,14,30,14,16,44,28,,,20,17,4,1st -- 09:04,5,6,15,27,20,24,86,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161008_c63i.xml?view=teamstats,Winnipeg,2016-17,0.741,20,27,0.456,31,68,0.381,8,21,10,19,45,21,,,20,15,18,1st -- 02:58,5,6,27,20,20,23,90,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161009_irm5.xml?view=teamstats,Dalhousie,2016-17,0.619,13,21,0.426,26,61,0.278,5,18,2,11,19,70,0,16,20,14,4,2nd -- 04:54,5,1,14,15,16,25,70,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161009_irm5.xml?view=teamstats,McMaster,2016-17,0.714,15,21,0.491,27,55,0.389,7,18,10,17,33,76,0,32,21,18,16,4th -- 08:07,5,1,20,18,19,19,76,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161014_cqiz.xml?view=teamstats,Alberta,2016-17,0.75,18,24,0.373,19,51,0.333,7,21,2,7,30,26,0,0,11,16,0,--,0,0,14,12,13,24,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161014_cqiz.xml?view=teamstats,Ottawa,2016-17,0.714,10,14,0.475,28,59,0.304,7,23,16,10,36,11,0,0,10,17,25,3rd -- 06:41,0,0,23,17,20,13,73,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161014_t7lz.xml?view=teamstats,Memorial,2016-17,0.6,6,10,0.431,25,58,0.35,7,20,6,10,31,30,0,2,17,22,2,1st -- 09:39,3,0,11,12,22,18,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161014_t7lz.xml?view=teamstats,Queen's,2016-17,0.4,2,5,0.54,34,63,0.567,17,30,6,17,32,34,0,2,17,14,28,4th -- 01:02,3,0,18,21,25,23,87,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161015_4fc5.xml?view=teamstats,Alberta,2016-17,0.65,13,20,0.394,26,66,0.348,8,23,14,7,40,18,0,0,4,16,19,4th -- 08:20,2,2,19,18,22,14,73,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161015_4fc5.xml?view=teamstats,Queen's,2016-17,0.778,14,18,0.361,22,61,0.25,7,28,13,11,38,15,0,0,15,15,2,1st -- 08:06,2,2,17,15,12,21,65,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161015_6mdz.xml?view=teamstats,Memorial,2016-17,0.476,10,21,0.321,17,53,0.214,3,14,2,4,24,8,0,0,4,12,0,--,0,1,11,10,15,11,47,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161015_6mdz.xml?view=teamstats,Ottawa,2016-17,0.625,5,8,0.472,34,72,0.344,11,32,16,13,52,30,0,0,16,9,37,4th -- 02:17,0,1,21,22,21,20,84,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161016_1sqg.xml?view=teamstats,Ottawa,2016-17,0.706,12,17,0.393,24,61,0.167,4,24,17,4,40,8,0,0,18,8,13,4th -- 06:13,2,4,20,10,19,15,64,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161016_1sqg.xml?view=teamstats,Queen's,2016-17,0.5,6,12,0.453,24,53,0.25,6,24,6,11,32,22,0,4,8,16,6,3rd -- 05:12,2,4,17,11,14,18,60,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161016_gwyv.xml?view=teamstats,Carroll,2016-17,0.533,8,15,0.467,28,60,0.385,10,26,10,3,28,14,0,0,14,17,3,1st -- 10:00,11,4,17,15,15,27,74,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161016_gwyv.xml?view=teamstats,Toronto,2016-17,0.889,32,36,0.436,24,55,0.154,2,13,20,5,36,12,0,0,17,12,19,3rd -- 00:52,11,4,18,24,24,16,82,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161020_wayw.xml?view=teamstats,MacEwan,2016-17,0.8,8,10,0.438,28,64,0.318,7,22,8,20,35,15,0,18,17,15,12,3rd -- 06:03,3,4,14,22,22,13,71,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161020_wayw.xml?view=teamstats,Nipissing,2016-17,0.684,13,19,0.415,27,65,0.367,11,30,16,22,46,48,0,14,20,18,9,2nd -- 09:47,3,4,21,11,21,25,78,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_1aso.xml?view=teamstats,Laurentian,2016-17,0.643,9,14,0.46,29,63,0.053,1,19,8,12,26,20,0,42,3,16,2,1st -- 09:46,5,2,16,20,11,21,68,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_1aso.xml?view=teamstats,McMaster,2016-17,0.81,17,21,0.518,29,56,0.6,12,20,6,18,27,18,0,28,19,9,20,4th -- 09:50,5,2,17,27,21,22,87,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_g9fy.xml?view=teamstats,Alberta,2016-17,0.636,7,11,0.5,35,70,0.292,7,24,9,19,37,20,,,14,12,19,4th -- 00:49,3,0,16,25,23,20,84,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_g9fy.xml?view=teamstats,Nipissing,2016-17,0.917,11,12,0.357,25,70,0.176,6,34,10,9,42,24,,,15,15,5,1st -- 07:28,3,0,15,20,19,13,67,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_h3l6.xml?view=teamstats,Algoma,2016-17,0.571,4,7,0.309,21,68,0.3,6,20,10,5,30,12,0,0,12,15,1,1st -- 09:08,2,1,8,14,14,16,52,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_h3l6.xml?view=teamstats,Saskatchewan,2016-17,0.524,11,21,0.453,29,64,0.483,14,29,6,17,46,32,0,0,14,16,35,4th -- 08:14,2,1,20,12,31,20,83,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_s3h4.xml?view=teamstats,UBC,2016-17,0.778,21,27,0.574,35,61,0.176,3,17,14,18,49,26,12,62,17,31,27,4th -- 00:43,0,0,24,28,18,24,94,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_s3h4.xml?view=teamstats,Western,2016-17,0.657,23,35,0.313,20,64,0.219,7,32,4,10,25,38,5,16,25,21,0,--,0,0,13,21,19,17,70,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_fsp1.xml?view=teamstats,Nipissing,2016-17,0.714,15,21,0.328,19,58,0.207,6,29,4,8,34,23,0,24,16,23,2,1st -- 05:29,4,2,19,15,14,11,59,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_fsp1.xml?view=teamstats,UBC,2016-17,0.783,18,23,0.385,30,78,0.208,5,24,11,15,57,25,3,42,23,20,27,4th -- 00:57,4,2,23,21,14,25,83,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_hfh3.xml?view=teamstats,Alberta,2016-17,0.813,13,16,0.582,39,67,0.462,12,26,15,23,44,28,,,23,14,,,0,0,27,25,31,20,103,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_hfh3.xml?view=teamstats,Western,2016-17,0.786,11,14,0.433,26,60,0.37,10,27,10,15,20,33,,,13,15,,,0,0,14,22,17,20,73,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_ipps.xml?view=teamstats,McMaster,2016-17,0.8,16,20,0.386,27,70,0.341,14,41,8,15,32,14,0,24,0,3,11,4th -- 07:45,6,7,20,21,21,22,84,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_ipps.xml?view=teamstats,UBC Okanagan,2016-17,0.875,14,16,0.509,28,55,0.632,12,19,8,14,31,28,0,14,2,3,10,2nd -- 08:00,6,7,25,16,20,21,82,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_qkb6.xml?view=teamstats,Laurentian,2016-17,0.8,12,15,0.333,21,63,0.32,8,25,6,12,32,11,0,10,0,16,2,1st -- 09:00,1,1,13,11,21,17,62,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161022_qkb6.xml?view=teamstats,McGill,2016-17,0.8,20,25,0.338,24,71,0.3,6,20,6,11,36,32,0,20,16,6,12,4th -- 00:34,1,1,17,14,20,23,74,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161023_252v.xml?view=teamstats,MacEwan,2016-17,0.765,13,17,0.456,26,57,0.333,6,18,6,22,40,21,0,10,16,18,9,3rd -- 07:27,17,9,22,18,13,18,71,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161023_252v.xml?view=teamstats,Western,2016-17,0.692,9,13,0.356,26,73,0.3,9,30,14,21,46,31,0,10,11,17,4,4th -- 04:15,17,9,19,14,16,21,70,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161023_xlqa.xml?view=teamstats,Laurentian,2016-17,0.842,16,19,0.467,28,60,0.368,7,19,11,15,28,16,0,26,26,13,15,4th -- 02:16,7,6,15,23,20,21,79,1,1
